timestamp,price_eur_kwh,resolution_s
2025-01-01T00:00:00+00:00,0.006240,3600
2025-01-01T01:00:00+00:00,0.004160,3600
2025-01-01T02:00:00+00:00,0.003280,3600
2025-01-01T03:00:00+00:00,0.000680,3600
2025-01-01T04:00:00+00:00,0.000000,3600
2025-01-01T05:00:00+00:00,0.000760,3600
2025-01-01T06:00:00+00:00,0.000790,3600
2025-01-01T07:00:00+00:00,0.001890,3600
2025-01-01T08:00:00+00:00,0.007500,3600
2025-01-01T09:00:00+00:00,0.027320,3600
2025-01-01T10:00:00+00:00,0.037490,3600
2025-01-01T11:00:00+00:00,0.060100,3600
2025-01-01T12:00:00+00:00,0.063320,3600
2025-01-01T13:00:00+00:00,0.047000,3600
2025-01-01T14:00:00+00:00,0.050100,3600
2025-01-01T15:00:00+00:00,0.027640,3600
2025-01-01T16:00:00+00:00,0.079970,3600
2025-01-01T17:00:00+00:00,0.095000,3600
2025-01-01T18:00:00+00:00,0.095000,3600
2025-01-01T19:00:00+00:00,0.081490,3600
2025-01-01T20:00:00+00:00,0.068960,3600
2025-01-01T21:00:00+00:00,0.046370,3600
2025-01-01T22:00:00+00:00,0.038000,3600
2025-01-01T23:00:00+00:00,0.101940,3600
2025-01-02T00:00:00+00:00,0.146950,3600
2025-01-02T01:00:00+00:00,0.148440,3600
2025-01-02T02:00:00+00:00,0.138000,3600
2025-01-02T03:00:00+00:00,0.100100,3600
2025-01-02T04:00:00+00:00,0.107470,3600
2025-01-02T05:00:00+00:00,0.154680,3600
2025-01-02T06:00:00+00:00,0.174700,3600
2025-01-02T07:00:00+00:00,0.175070,3600
2025-01-02T08:00:00+00:00,0.165370,3600
2025-01-02T09:00:00+00:00,0.136000,3600
2025-01-02T10:00:00+00:00,0.111930,3600
2025-01-02T11:00:00+00:00,0.101520,3600
2025-01-02T12:00:00+00:00,0.105600,3600
2025-01-02T13:00:00+00:00,0.118950,3600
2025-01-02T14:00:00+00:00,0.130110,3600
2025-01-02T15:00:00+00:00,0.138810,3600
2025-01-02T16:00:00+00:00,0.153000,3600
2025-01-02T17:00:00+00:00,0.152990,3600
2025-01-02T18:00:00+00:00,0.128000,3600
2025-01-02T19:00:00+00:00,0.129170,3600
2025-01-02T20:00:00+00:00,0.120000,3600
2025-01-02T21:00:00+00:00,0.119900,3600
2025-01-02T22:00:00+00:00,0.116070,3600
2025-01-02T23:00:00+00:00,0.114320,3600
2025-01-03T00:00:00+00:00,0.115000,3600
2025-01-03T01:00:00+00:00,0.103000,3600
2025-01-03T02:00:00+00:00,0.098000,3600
2025-01-03T03:00:00+00:00,0.078150,3600
2025-01-03T04:00:00+00:00,0.071000,3600
2025-01-03T05:00:00+00:00,0.068960,3600
2025-01-03T06:00:00+00:00,0.086000,3600
2025-01-03T07:00:00+00:00,0.112640,3600
2025-01-03T08:00:00+00:00,0.134510,3600
2025-01-03T09:00:00+00:00,0.100000,3600
2025-01-03T10:00:00+00:00,0.086600,3600
2025-01-03T11:00:00+00:00,0.083800,3600
2025-01-03T12:00:00+00:00,0.097200,3600
2025-01-03T13:00:00+00:00,0.117050,3600
2025-01-03T14:00:00+00:00,0.149990,3600
2025-01-03T15:00:00+00:00,0.125800,3600
2025-01-03T16:00:00+00:00,0.149930,3600
2025-01-03T17:00:00+00:00,0.133200,3600
2025-01-03T18:00:00+00:00,0.124300,3600
2025-01-03T19:00:00+00:00,0.125000,3600
2025-01-03T20:00:00+00:00,0.155200,3600
